pastry,salty snack,whole milk
semi-finished bread,sausage,whole milk,yogurt
brown bread,butter
frankfurter,shopping bags
yogurt,dessert,whole milk,white bread,pot plants,photo/film,whole milk
other vegetables,whipped/sour cream
sausage,rolls/buns
newspapers,root vegetables
citrus fruit,hamburger meat,photo/film
meat,root vegetables
frozen vegetables,ice cream,bottled water,butter,cookware,canned beer,canned beer,other vegetables
butter,oil
sliced cheese,pastry
soda,chicken
ham,root vegetables
tropical fruit,sausage,rolls/buns,yogurt
sausage,citrus fruit,beverages,whole milk,whole milk
finished products,rolls/buns
spices,butter milk
ice cream,spices
UHT-milk,fish
rolls/buns,hamburger meat
newspapers,tropical fruit,coffee
finished products,frozen vegetables,oil,rolls/buns
white bread,shopping bags
shopping bags,other vegetables
soda,bottled water
snack products,other vegetables
yogurt,misc. beverages
butter,bottled water
pork,bottled water
napkins,whipped/sour cream
onions,cream cheese,whole milk
bottled water,bottled water,newspapers,specialty bar
root vegetables,chicken
frozen vegetables,UHT-milk
margarine,rolls/buns
soups,salty snack
rolls/buns,butter
tropical fruit,chocolate marshmallow,napkins,bottled water
butter,shopping bags,ice cream,citrus fruit
pastry,soda
yogurt,hygiene articles
domestic eggs,pickled vegetables,pork
long life bakery product,root vegetables
bottled beer,hygiene articles
root vegetables,chewing gum
yogurt,dessert,herbs
coffee,meat
soda,whole milk
chicken,frozen meals,other vegetables
whipped/sour cream,canned fruit
soft cheese,flower (seeds)
frankfurter,pip fruit
ice cream,citrus fruit,pip fruit,butter,whole milk,grapes,margarine,whipped/sour cream
whole milk,packaged fruit/vegetables,abrasive cleaner,napkins
citrus fruit,whole milk,rolls/buns
rolls/buns,napkins
spread cheese,root vegetables
herbs,yogurt,prosecco
brown bread,other vegetables,salty snack,canned beer
rice,margarine
cat food,frozen meals,other vegetables,misc. beverages,margarine,yogurt,frankfurter,whole milk,sausage
sausage,whipped/sour cream
sugar,mustard,rolls/buns,onions
rolls/buns,tropical fruit,domestic eggs,citrus fruit
rolls/buns,whole milk
domestic eggs,fruit/vegetable juice
whole milk,oil
beverages,pork
canned beer,shopping bags
whole milk,light bulbs
pip fruit,specialty fat,hard cheese,dessert,tropical fruit
whole milk,specialty cheese
dishes,white wine
hygiene articles,semi-finished bread
soda,other vegetables,root vegetables
waffles,butter milk,domestic eggs
whipped/sour cream,soft cheese
soda,other vegetables
bottled water,sausage
frankfurter,chicken,processed cheese,dessert
long life bakery product,pickled vegetables,UHT-milk
soft cheese,flower (seeds)
bottled beer,rice
jam,meat,tropical fruit,hard cheese
root vegetables,pip fruit,root vegetables,beverages
yogurt,other vegetables
red/blush wine,yogurt
herbs,domestic eggs
house keeping products,sausage
chicken,cream cheese,napkins
rolls/buns,pastry
chicken,soda,dishes
bottled beer,Instant food products
rolls/buns,yogurt
canned beer,white bread
other vegetables,bottled beer,salty snack,whole milk
yogurt,chicken
roll products,whipped/sour cream
sausage,frozen vegetables,soda
pip fruit,pot plants
root vegetables,bottled water
yogurt,hard cheese,shopping bags
rolls/buns,butter,citrus fruit
root vegetables,fruit/vegetable juice
detergent,pip fruit
tropical fruit,pastry
canned beer,bottled beer,whole milk
pastry,whole milk
pasta,canned fish,yogurt,margarine,rolls/buns
other vegetables,hamburger meat
rolls/buns,whipped/sour cream,dishes
frankfurter,whole milk
spread cheese,root vegetables
white wine,candy,sausage
citrus fruit,whole milk,yogurt,other vegetables,flower (seeds),tropical fruit,pork
yogurt,frozen vegetables
yogurt,pork,whole milk,rolls/buns
whole milk,chocolate marshmallow,rolls/buns
sugar,whole milk
canned beer,pastry
rolls/buns,other vegetables
brown bread,hamburger meat
sausage,pastry,meat,baking powder
napkins,pastry
waffles,white wine
whole milk,brown bread
root vegetables,pork
sausage,whipped/sour cream
pickled vegetables,pastry,margarine
curd,whipped/sour cream
butter,dessert
tropical fruit,cocoa drinks
salty snack,hard cheese
newspapers,salty snack
rolls/buns,other vegetables
mustard,candy,berries
red/blush wine,canned beer,rolls/buns
pip fruit,skin care
rolls/buns,tropical fruit
long life bakery product,waffles,canned vegetables,soft cheese
hamburger meat,butter
long life bakery product,other vegetables
oil,frankfurter
other vegetables,whipped/sour cream
ice cream,canned beer
tropical fruit,hygiene articles
packaged fruit/vegetables,rolls/buns
chocolate,ham
rolls/buns,whipped/sour cream
curd,bottled beer
frozen vegetables,curd
sausage,rolls/buns
specialty cheese,onions
other vegetables,citrus fruit
mustard,yogurt
specialty bar,pastry,flour
soda,rice,misc. beverages
pork,canned beer,frozen meals
pip fruit,grapes,pastry
processed cheese,mayonnaise
soft cheese,bottled beer
coffee,root vegetables
pip fruit,finished products,canned fruit,root vegetables
citrus fruit,soda,citrus fruit
soda,bottled beer
waffles,female sanitary products,citrus fruit
baking powder,shopping bags,chewing gum,bottled beer,chicken,meat
waffles,curd
specialty bar,pork,hygiene articles,rolls/buns
whole milk,whole milk
beef,bottled beer,whole milk,soups
syrup,whole milk
specialty bar,condensed milk
processed cheese,yogurt
specialty chocolate,whole milk
citrus fruit,white wine,bottled water,rolls/buns
curd,misc. beverages,frankfurter,salt
soda,chocolate,rolls/buns
napkins,soda
root vegetables,long life bakery product,mustard,bottled water
cereals,frozen vegetables
ham,packaged fruit/vegetables,condensed milk,chewing gum,soda
beef,ice cream,canned beer,yogurt
pastry,shopping bags
whole milk,other vegetables
roll products,canned vegetables
pip fruit,sugar
rolls/buns,grapes
instant coffee,bottled beer
chicken,sausage,bottled beer,whole milk
curd,rolls/buns
bottled beer,other vegetables
tropical fruit,cream cheese,pastry
butter,sausage,ham,shopping bags,whole milk
canned beer,whipped/sour cream,misc. beverages
domestic eggs,dessert,newspapers
yogurt,dishes,detergent,whipped/sour cream,ham,sausage
frozen vegetables,sausage
hamburger meat,whipped/sour cream
curd,processed cheese,whole milk
soda,chicken,berries
newspapers,processed cheese
soda,soda,roll products
tropical fruit,fruit/vegetable juice
misc. beverages,whipped/sour cream,sausage
condensed milk,domestic eggs
root vegetables,other vegetables
condensed milk,other vegetables
hard cheese,root vegetables
canned fish,processed cheese,rolls/buns
whole milk,pastry
bottled water,Instant food products,root vegetables,citrus fruit,butter milk,mayonnaise
curd,butter
bottled water,UHT-milk
fruit/vegetable juice,citrus fruit
other vegetables,whole milk
sausage,canned beer,brown bread,frozen meals,frozen vegetables,chocolate
ham,sausage,curd,other vegetables
butter,Instant food products,bottled beer
onions,chicken
domestic eggs,oil,waffles,dishes
frankfurter,coffee
waffles,onions
whipped/sour cream,yogurt,grapes,spread cheese
domestic eggs,rolls/buns,napkins
pet care,napkins,coffee,flour
citrus fruit,frozen meals
napkins,cling film/bags
bottled water,other vegetables
curd,meat
UHT-milk,whole milk,canned beer
margarine,other vegetables
vinegar,frozen vegetables,grapes
whole milk,sausage
tropical fruit,other vegetables
whole milk,bottled water,whole milk,frozen vegetables
pot plants,whole milk
mustard,flour
whole milk,whole milk
citrus fruit,pastry,rolls/buns
whole milk,rolls/buns,root vegetables
whipped/sour cream,brown bread
yogurt,honey,spices,chocolate
bottled beer,pastry,bottled water,root vegetables
fruit/vegetable juice,other vegetables
berries,frankfurter
white bread,napkins
rolls/buns,bottled water,soda,other vegetables
dessert,margarine
tropical fruit,rice,frozen vegetables
pastry,ham
chicken,shopping bags,other vegetables,whole milk
dog food,red/blush wine
fruit/vegetable juice,white bread
specialty chocolate,other vegetables
sliced cheese,soda,oil,syrup
bottled water,bottled water
rolls/buns,shopping bags,soda
whole milk,citrus fruit
salt,grapes,napkins,frankfurter,soda
white wine,rolls/buns
sweet spreads,tropical fruit,other vegetables
pip fruit,domestic eggs
semi-finished bread,berries
beef,pip fruit
other vegetables,whole milk
frankfurter,pastry,beef,soda,rolls/buns,ketchup,pastry,bottled water
chewing gum,root vegetables,chocolate,bottled beer
soda,beef
cat food,curd
domestic eggs,whole milk,domestic eggs,bottled water
canned beer,shopping bags
hard cheese,frankfurter,butter
frozen vegetables,herbs,soda
bottled water,whole milk,whole milk
tropical fruit,rolls/buns,coffee,detergent
other vegetables,meat
tropical fruit,bottled water
root vegetables,other vegetables
baking powder,rolls/buns
bottled water,whipped/sour cream
chewing gum,cooking chocolate
butter milk,specialty bar,tropical fruit,meat,newspapers,rolls/buns
instant coffee,salty snack,flour,bottled water,beef,beef,pork
red/blush wine,cream cheese
bottled beer,hard cheese
soda,domestic eggs
pastry,newspapers,canned beer,bottled beer,ice cream
frozen vegetables,whole milk
ice cream,soda,curd
pastry,sugar
yogurt,tropical fruit,yogurt,bottled water
soda,rolls/buns
frankfurter,processed cheese
butter milk,napkins,cat food,shopping bags
onions,berries
soft cheese,semi-finished bread
soda,hard cheese
soda,brown bread
ham,brown bread
root vegetables,canned beer
Instant food products,whipped/sour cream
newspapers,whipped/sour cream
whipped/sour cream,whole milk,whole milk,yogurt,whipped/sour cream
domestic eggs,chocolate,vinegar
frozen fish,soda,newspapers,tropical fruit
frankfurter,ketchup
curd,processed cheese
dishes,white bread,root vegetables,grapes
pork,tropical fruit
turkey,ham,whole milk,citrus fruit,pastry,soda
salty snack,rolls/buns
pastry,whole milk
hard cheese,whole milk
onions,rolls/buns,soda
other vegetables,liquor
sausage,salt
rolls/buns,whole milk,mustard,beef
tropical fruit,mustard
curd,whole milk,bottled water
whole milk,chocolate
bottled beer,hard cheese
butter,whole milk,pastry,whole milk
whole milk,dish cleaner
whole milk,margarine,canned vegetables
frozen dessert,citrus fruit
other vegetables,bottled water
root vegetables,ice cream
whipped/sour cream,soda
frozen vegetables,specialty bar
rolls/buns,whole milk
frozen fruits,sausage
other vegetables,butter milk
other vegetables,other vegetables
frozen vegetables,bottled beer
canned beer,brown bread
sweet spreads,other vegetables
beef,curd,rolls/buns,cake bar,tropical fruit,whipped/sour cream,whole milk,candles,flour
whole milk,waffles
pastry,soda,whole milk,other vegetables,frankfurter,coffee,sausage,bottled water
beef,whole milk
bottled beer,whole milk
yogurt,beef,other vegetables
beef,soft cheese
other vegetables,canned fish,white bread,waffles
spread cheese,whole milk
sugar,flour
pastry,yogurt,fruit/vegetable juice
rolls/buns,whole milk,newspapers,canned beer,whole milk,white bread,white bread,whole milk
chocolate,tropical fruit
root vegetables,misc. beverages
frozen vegetables,whipped/sour cream
beef,frankfurter
cream cheese,hamburger meat
soda,white bread,fruit/vegetable juice
coffee,whole milk,butter,tropical fruit,frozen fish
soda,tea
curd,cake bar,brown bread,canned beer,sausage,yogurt,butter milk,frozen vegetables
whole milk,grapes,curd,soups
sugar,cream cheese,bottled water
chewing gum,candy
salty snack,pip fruit,whole milk,whole milk
chewing gum,rolls/buns
other vegetables,newspapers
dessert,pot plants
pip fruit,chocolate marshmallow
soda,sausage,cream cheese
tea,yogurt
meat,mayonnaise,whole milk,bottled water
fruit/vegetable juice,curd cheese,herbs,other vegetables,zwieback
soft cheese,UHT-milk
frankfurter,hamburger meat
fruit/vegetable juice,photo/film
whole milk,margarine
oil,meat,candles,female sanitary products
root vegetables,whole milk
bottled water,rolls/buns
onions,chicken,white bread
pastry,cream cheese
dishes,pork
other vegetables,pip fruit,chocolate
other vegetables,herbs
domestic eggs,butter milk,canned beer,popcorn
cat food,canned vegetables,rolls/buns
long life bakery product,rolls/buns
candy,cake bar
yogurt,pip fruit
soda,whole milk
soda,curd
coffee,other vegetables,rolls/buns
pastry,pastry
UHT-milk,soda,other vegetables,salty snack
chocolate,domestic eggs,beverages,bottled beer
citrus fruit,rolls/buns
pip fruit,curd
coffee,packaged fruit/vegetables
whipped/sour cream,onions
other vegetables,rolls/buns
pip fruit,tropical fruit
domestic eggs,canned beer
soda,misc. beverages
instant coffee,waffles
bottled water,cling film/bags
bottled beer,other vegetables,soda
pip fruit,specialty chocolate
domestic eggs,other vegetables
beef,herbs
berries,coffee
whipped/sour cream,curd
root vegetables,fruit/vegetable juice,pip fruit,other vegetables,chocolate,turkey,yogurt
frozen vegetables,whole milk
soda,berries
pork,sugar
pork,soda
candy,specialty bar,margarine
soda,shopping bags,rolls/buns
rolls/buns,ice cream
newspapers,hygiene articles
cake bar,root vegetables,UHT-milk
tea,other vegetables
pickled vegetables,root vegetables
canned beer,rolls/buns,root vegetables,tropical fruit
shopping bags,rolls/buns,cream cheese
frozen meals,butter
other vegetables,frozen vegetables,whole milk,dental care,house keeping products,pastry,waffles
newspapers,bottled beer
white wine,processed cheese
rolls/buns,yogurt
rolls/buns,pickled vegetables,sausage
yogurt,chocolate
ham,yogurt
butter,napkins
curd,other vegetables
cream cheese,specialty bar
dessert,flour,chocolate
yogurt,yogurt
red/blush wine,pastry
bottled water,whole milk
ham,bottled beer
long life bakery product,shopping bags
butter,whole milk,sausage
beverages,curd,fruit/vegetable juice,hard cheese,meat
cream cheese,other vegetables
soda,brown bread
canned beer,tropical fruit,other vegetables,root vegetables
salty snack,pork
sausage,newspapers,newspapers
sausage,brown bread
shopping bags,chocolate,tropical fruit,coffee,canned beer,pork
UHT-milk,whipped/sour cream
sugar,specialty chocolate,domestic eggs
canned fruit,cake bar,sausage,sausage,whole milk
other vegetables,other vegetables
softener,other vegetables,condensed milk
beverages,rice
frozen meals,canned vegetables
rolls/buns,fruit/vegetable juice
soda,canned beer
soda,sausage
brown bread,rolls/buns,sliced cheese,rolls/buns
fruit/vegetable juice,cling film/bags
sliced cheese,semi-finished bread,salty snack
frankfurter,whipped/sour cream,other vegetables
hamburger meat,curd
cleaner,whole milk
rolls/buns,photo/film
long life bakery product,sweet spreads
canned beer,semi-finished bread,ice cream
bottled water,tropical fruit,oil,sausage,bottled beer,frozen meals,bottled water,waffles,rolls/buns
whole milk,bottled beer,other vegetables
whole milk,ham,artif. sweetener
sparkling wine,sausage,chicken,whipped/sour cream
curd,misc. beverages,fruit/vegetable juice,mayonnaise,waffles,bottled beer,tropical fruit,sausage
pasta,frozen vegetables
white bread,domestic eggs
whole milk,butter
bottled beer,bottled water,root vegetables,rolls/buns,detergent,male cosmetics,frankfurter,frankfurter,fruit/vegetable juice
beef,citrus fruit,pastry
ham,whole milk,white wine,coffee,bottled water
ice cream,hamburger meat
root vegetables,soda
whole milk,root vegetables,soda
whole milk,whole milk
snack products,shopping bags
tropical fruit,sausage
sausage,dishes,rum
soups,other vegetables,mustard
bottled water,bottled water
